Fecha,Turno,Area,Actividad,Origen,Destino,Volquete,Placa,Capacidad,PesoViaje,Contrata,EquipoCarguio,# Pases,Capacidad Exc,TipoEquipoCarguio,Material,CicloVolquete,Tarifa,Monto,CCosto,ToneladaSeca,HorasHorometros,VelocidadPromedio
27/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_530CJ,T0D-843,24,37.392,TRANSPORTES CORAZON DE JESUS SAC,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,339.95,1403,468.844452,9.37,14.26
27/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_532CJ,T0R-905,24,37.392,TRANSPORTES CORAZON DE JESUS SAC,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,287.65,1403,396.714537,10.28,14.313
27/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_535CJ,T0T-889,24,37.392,TRANSPORTES CORAZON DE JESUS SAC,750DL_01CED,5,5.16,Excavadora Producción,Mineral,31.38,50,26.15,1403,36.064957,10.86,12.74
27/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_1508MA,TOC-919,24,37.392,TRANSPORTES LA MAMITA,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,130.75,1403,180.324789,5.04,14.068
27/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_602TRA,TOH-867,24,37.392,TRANSPORTES TRA S.A.C.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,287.65,1403,396.714537,8.2,13.341
27/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_603TRA,T0H-903,24,37.392,TRANSPORTES TRA S.A.C.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,366.1,1403,504.90941,10.35,13.012
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_232COR,,20,31.16,COMPAÑÍA COMERCIALIZADORA Y REPRESENTACIONES S.A.,374DL_01SAG,4,5,Excavadora Producción,Mineral,31.38,46,192.464,1403,241.253184,9,12.866
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_232COR,,20,31.16,COMPAÑÍA COMERCIALIZADORA Y REPRESENTACIONES S.A.,L150H_09CED,6,4,Cargador Frontal,Mineral,31.38,46,24.058,1403,30.156648,9,12.866
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_233COR,,20,31.16,COMPAÑÍA COMERCIALIZADORA Y REPRESENTACIONES S.A.,374DL_01SAG,4,5,Excavadora Producción,Mineral,31.38,46,216.522,1403,271.409832,11,12.933
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_233COR,,20,31.16,COMPAÑÍA COMERCIALIZADORA Y REPRESENTACIONES S.A.,L150H_09CED,6,4,Cargador Frontal,Mineral,31.38,46,24.058,1403,30.156648,11,12.933
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_249COR,T0Z-914,24,37.392,COMPAÑÍA COMERCIALIZADORA Y REPRESENTACIONES S.A.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,52.3,1403,72.375955,10.26,13.889
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_250COR,T0Z-926,24,37.392,COMPAÑÍA COMERCIALIZADORA Y REPRESENTACIONES S.A.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,78.45,1403,108.563932,10.23,13.792
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_251COR,T0Z-930,24,37.392,COMPAÑÍA COMERCIALIZADORA Y REPRESENTACIONES S.A.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,78.45,1403,108.563932,7.13,13.827
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_252COR,T0Z-934,24,37.392,COMPAÑÍA COMERCIALIZADORA Y REPRESENTACIONES S.A.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,52.3,1403,72.375955,8.66,13.736
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_253COR,TAA-846,24,37.392,COMPAÑÍA COMERCIALIZADORA Y REPRESENTACIONES S.A.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,104.6,1403,144.75191,10.67,13.321
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_254COR,TAA-847,24,37.392,COMPAÑÍA COMERCIALIZADORA Y REPRESENTACIONES S.A.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,52.3,1403,72.375955,10.23,14.078
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_255COR,TAA-860,24,37.392,COMPAÑÍA COMERCIALIZADORA Y REPRESENTACIONES S.A.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,26.15,1403,36.187977,9.17,13.933
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_256COR,TAA-863,24,37.392,COMPAÑÍA COMERCIALIZADORA Y REPRESENTACIONES S.A.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,26.15,1403,36.187977,10.23,14.115
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_257COR,TAA-933,24,37.392,COMPAÑÍA COMERCIALIZADORA Y REPRESENTACIONES S.A.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,78.45,1403,108.563932,10.64,13.662
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_407RAP,,24,37.392,CONTRATA DE TRANSPORTES RAPESA S.A.C.,374DL_01SAG,5,5,Excavadora Producción,Mineral,31.38,50,52.3,1403,72.375955,0,12.731
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_408RAP,,24,37.392,CONTRATA DE TRANSPORTES RAPESA S.A.C.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,78.45,1403,108.563932,6.2,13.39
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_409RAP,,24,37.392,CONTRATA DE TRANSPORTES RAPESA S.A.C.,374DL_01SAG,5,5,Excavadora Producción,Mineral,31.38,50,104.6,1403,144.75191,9.8,14.215
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_409RAP,,24,37.392,CONTRATA DE TRANSPORTES RAPESA S.A.C.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,26.15,1403,36.187977,9.8,14.215
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_1301PSC,TOA-844,20,31.16,CORPORACIÓN E INVERSIONES PISCIS,374DL_01SAG,4,5,Excavadora Producción,Mineral,31.38,46,240.58,1403,301.56648,10.52,13.801
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_141SAG,T0B-822,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,L260H_02CED,,6.2,Cargador Frontal,Mineral,31.38,50,156.9,1403,217.127865,10.25,14.017
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_142SAG,T0B-823,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,L260H_02CED,,6.2,Cargador Frontal,Mineral,31.38,50,130.75,1403,180.939888,10.17,13.957
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_144SAG,T0B-843,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,L260H_02CED,,6.2,Cargador Frontal,Mineral,31.38,50,156.9,1403,217.127865,9.94,13.418
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_146SAG,T0B-874,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,L260H_02CED,,6.2,Cargador Frontal,Mineral,31.38,50,104.6,1403,144.75191,10.05,13.338
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_147SAG,T0A-902,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,L260H_02CED,,6.2,Cargador Frontal,Mineral,31.38,50,130.75,1403,180.939888,9.95,12.762
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_148SAG,T0A-907,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,52.3,1403,72.375955,10.01,13.305
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_148SAG,T0A-907,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,L260H_02CED,,6.2,Cargador Frontal,Mineral,31.38,50,130.75,1403,180.939888,10.01,13.305
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_149SAG,T0A-917,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,L260H_02CED,,6.2,Cargador Frontal,Mineral,31.38,50,156.9,1403,217.127865,10.09,14.719
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_150SAG,T0A-923,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,L260H_02CED,,6.2,Cargador Frontal,Mineral,31.38,50,156.9,1403,217.127865,10.53,13.622
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_929SS,T0Q-913,24,37.392,SERVI-SAP S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,26.15,1403,36.187977,10.93,14.388
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_933SS,T0Q-864,24,37.392,SERVI-SAP S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,26.15,1403,36.187977,10.14,13.985
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_938SS,T0Q-912,24,37.392,SERVI-SAP S.R.L.,L260H_02CED,,6.2,Cargador Frontal,Mineral,31.38,50,104.6,1403,144.75191,10.63,14.248
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_941SS,T0Q-923,24,37.392,SERVI-SAP S.R.L.,374DL_01SAG,5,5,Excavadora Producción,Mineral,31.38,50,209.2,1403,289.50382,0,14.289
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_943SS,T0Q-914,24,37.392,SERVI-SAP S.R.L.,374DL_01SAG,5,5,Excavadora Producción,Mineral,31.38,50,78.45,1403,108.563932,2.12,14.559
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_945SS,T0Q-922,24,37.392,SERVI-SAP S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,78.45,1403,108.563932,10.43,13.968
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_513CJ,,20,31.16,TRANSPORTES CORAZON DE JESUS SAC,374DL_01SAG,4,5,Excavadora Producción,Mineral,31.38,46,240.58,1403,301.56648,8.6,14.297
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_518CJ,T8T-831,20,31.16,TRANSPORTES CORAZON DE JESUS SAC,374DL_01SAG,4,5,Excavadora Producción,Mineral,31.38,46,192.464,1403,241.253184,7.75,14.25
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_521CJ,,20,31.16,TRANSPORTES CORAZON DE JESUS SAC,374DL_01SAG,4,5,Excavadora Producción,Mineral,31.38,46,96.232,1403,120.626592,7.53,14.2
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_528CJ,T0D-826,24,37.392,TRANSPORTES CORAZON DE JESUS SAC,374DL_01SAG,5,5,Excavadora Producción,Mineral,31.38,50,209.2,1403,289.50382,7.55,14.425
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_530CJ,T0D-843,24,37.392,TRANSPORTES CORAZON DE JESUS SAC,374DL_01SAG,5,5,Excavadora Producción,Mineral,31.38,50,183.05,1403,253.315843,8.74,13.795
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_532CJ,T0R-905,24,37.392,TRANSPORTES CORAZON DE JESUS SAC,374DL_01SAG,5,5,Excavadora Producción,Mineral,31.38,50,183.05,1403,253.315843,8.71,14.595
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_534CJ,T0T-920,24,37.392,TRANSPORTES CORAZON DE JESUS SAC,374DL_01SAG,5,5,Excavadora Producción,Mineral,31.38,50,261.5,1403,361.879776,8.9,14.511
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_535CJ,T0T-889,24,37.392,TRANSPORTES CORAZON DE JESUS SAC,374DL_01SAG,5,5,Excavadora Producción,Mineral,31.38,50,261.5,1403,361.879776,8.76,13.684
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_536CJ,T0T-838,24,37.392,TRANSPORTES CORAZON DE JESUS SAC,374DL_01SAG,5,5,Excavadora Producción,Mineral,31.38,50,235.35,1403,325.691798,8.75,14.029
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_537CJ,T0T-914,24,37.392,TRANSPORTES CORAZON DE JESUS SAC,374DL_01SAG,5,5,Excavadora Producción,Mineral,31.38,50,235.35,1403,325.691798,8.06,14.949
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_538CJ,TAB-852,24,37.392,TRANSPORTES CORAZON DE JESUS SAC,374DL_01SAG,5,5,Excavadora Producción,Mineral,31.38,50,156.9,1403,217.127865,4.59,14.395
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_539CJ,TAA-935,24,37.392,TRANSPORTES CORAZON DE JESUS SAC,374DL_01SAG,5,5,Excavadora Producción,Mineral,31.38,50,235.35,1403,325.691798,5.99,14.238
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_13CED,TOU-907,24,37.392,TRANSPORTES E INVERSIONES CEDAR S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,104.6,1403,144.75191,10.56,13.915
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_14CED,TOT-825,24,37.392,TRANSPORTES E INVERSIONES CEDAR S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,78.45,1403,108.563932,9.85,14.971
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_15CED,T0X-841,24,37.392,TRANSPORTES E INVERSIONES CEDAR S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,78.45,1403,108.563932,5.22,15.532
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_1501MA,TOH-887,24,37.392,TRANSPORTES LA MAMITA,L260H_02CED,,6.2,Cargador Frontal,Mineral,31.38,50,130.75,1403,180.939888,9.96,13.244
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_1504MA,TOH-914,24,37.392,TRANSPORTES LA MAMITA,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,26.15,1403,36.187977,0,13.556
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_1505MA,TOH-927,24,37.392,TRANSPORTES LA MAMITA,L260H_02CED,,6.2,Cargador Frontal,Mineral,31.38,50,156.9,1403,217.127865,10.22,13.474
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_1508MA,TOC-919,24,37.392,TRANSPORTES LA MAMITA,L260H_02CED,,6.2,Cargador Frontal,Mineral,31.38,50,130.75,1403,180.939888,9.06,14.105
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_1509MA,T0C-923,24,37.392,TRANSPORTES LA MAMITA,374DL_01SAG,5,5,Excavadora Producción,Mineral,31.38,50,78.45,1403,108.563932,8.15,13.684
28/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_603TRA,T0H-903,24,37.392,TRANSPORTES TRA S.A.C.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,52.3,1403,72.375955,10.29,13.804
28/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_233COR,,20,31.16,COMPAÑÍA COMERCIALIZADORA Y REPRESENTACIONES S.A.,374DL_01SAG,4,5,Excavadora Producción,Mineral,31.38,46,24.058,1403,30.156648,11,12.697
28/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_250COR,T0Z-926,24,37.392,COMPAÑÍA COMERCIALIZADORA Y REPRESENTACIONES S.A.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,52.3,1403,72.375955,10.59,13.811
28/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_251COR,T0Z-930,24,37.392,COMPAÑÍA COMERCIALIZADORA Y REPRESENTACIONES S.A.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,26.15,1403,36.187977,11.02,13.08
28/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_251COR,T0Z-930,24,37.392,COMPAÑÍA COMERCIALIZADORA Y REPRESENTACIONES S.A.,L260H_02CED,,6.2,Cargador Frontal,Mineral,31.38,50,26.15,1403,36.187977,11.02,13.08
28/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_252COR,T0Z-934,24,37.392,COMPAÑÍA COMERCIALIZADORA Y REPRESENTACIONES S.A.,750DL_01CED,5,5.16,Excavadora Producción,Mineral,31.38,50,52.3,1403,72.375955,8.41,13.337
28/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_257COR,TAA-933,24,37.392,COMPAÑÍA COMERCIALIZADORA Y REPRESENTACIONES S.A.,750DL_01CED,5,5.16,Excavadora Producción,Mineral,31.38,50,78.45,1403,108.563932,9.36,13.571
28/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_139SAG,T9N-900,20,31.16,M.J.B. TRANSPORTES SAGITARIO S.A.C.,374DL_01SAG,4,5,Excavadora Producción,Mineral,31.38,46,24.058,1403,30.156648,10.54,12.759
28/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_141SAG,T0B-822,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,750DL_01CED,5,5.16,Excavadora Producción,Mineral,31.38,50,26.15,1403,36.187977,10.03,12.54
28/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_144SAG,T0B-843,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,750DL_01CED,5,5.16,Excavadora Producción,Mineral,31.38,50,52.3,1403,72.375955,9.97,13.109
28/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_146SAG,T0B-874,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,750DL_01CED,5,5.16,Excavadora Producción,Mineral,31.38,50,26.15,1403,36.187977,10.92,13.889
28/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_146SAG,T0B-874,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,26.15,1403,36.187977,10.92,13.889
28/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_147SAG,T0A-902,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,750DL_01CED,5,5.16,Excavadora Producción,Mineral,31.38,50,26.15,1403,36.187977,10.7,13.278
28/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_148SAG,T0A-907,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,750DL_01CED,5,5.16,Excavadora Producción,Mineral,31.38,50,26.15,1403,36.187977,10.71,13.628
28/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_932SS,T0Q-863,24,37.392,SERVI-SAP S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,26.15,1403,36.187977,9.41,14.344
28/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_938SS,T0Q-912,24,37.392,SERVI-SAP S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,26.15,1403,36.187977,10.97,13.627
28/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_939SS,T0Q-879,24,37.392,SERVI-SAP S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,26.15,1403,36.187977,10.74,14.293
28/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_944SS,T0Q-867,24,37.392,SERVI-SAP S.R.L.,L260H_02CED,,6.2,Cargador Frontal,Mineral,31.38,50,26.15,1403,36.187977,10.03,14.559
28/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_945SS,T0Q-922,24,37.392,SERVI-SAP S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,26.15,1403,36.187977,9.49,13.73
28/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_532CJ,T0R-905,24,37.392,TRANSPORTES CORAZON DE JESUS SAC,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,104.6,1403,144.75191,10.08,15.346
28/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_533CJ,T0S-939,24,37.392,TRANSPORTES CORAZON DE JESUS SAC,L260H_02CED,,6.2,Cargador Frontal,Mineral,31.38,50,26.15,1403,36.187977,9.46,14.06
28/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_534CJ,T0T-920,24,37.392,TRANSPORTES CORAZON DE JESUS SAC,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,26.15,1403,36.187977,10.1,14.041
28/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_534CJ,T0T-920,24,37.392,TRANSPORTES CORAZON DE JESUS SAC,L260H_02CED,,6.2,Cargador Frontal,Mineral,31.38,50,26.15,1403,36.187977,10.1,14.041
28/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_536CJ,T0T-838,24,37.392,TRANSPORTES CORAZON DE JESUS SAC,L260H_02CED,,6.2,Cargador Frontal,Mineral,31.38,50,26.15,1403,36.187977,9.28,14.08
28/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_537CJ,T0T-914,24,37.392,TRANSPORTES CORAZON DE JESUS SAC,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,26.15,1403,36.187977,9.44,14.135
28/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_538CJ,TAB-852,24,37.392,TRANSPORTES CORAZON DE JESUS SAC,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,104.6,1403,144.75191,10.24,14.06
28/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_538CJ,TAB-852,24,37.392,TRANSPORTES CORAZON DE JESUS SAC,L260H_02CED,,6.2,Cargador Frontal,Mineral,31.38,50,52.3,1403,72.375955,10.24,14.06
28/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_539CJ,TAA-935,24,37.392,TRANSPORTES CORAZON DE JESUS SAC,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,52.3,1403,72.375955,7.84,13.314
28/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_602TRA,TOH-867,24,37.392,TRANSPORTES TRA S.A.C.,374DL_01SAG,5,5,Excavadora Producción,Mineral,31.38,50,26.15,1403,36.187977,10.12,13.256
